#wavelength	flux
204.3194459	7.23E+07
204.3705321	6.89E+07
204.4216311	6.57E+07
204.4727428	6.86E+07
204.5238674	7.20E+07
204.5750047	7.12E+07
204.6261548	7.14E+07
204.6773176	7.21E+07
204.7284933	7.19E+07
204.7796818	7.16E+07
204.8308831	6.99E+07
204.8820971	6.86E+07
204.933324	6.87E+07
204.9845637	7.12E+07
205.0358162	7.22E+07
205.0870815	7.17E+07
205.1383596	6.81E+07
205.1896506	6.81E+07
205.2409543	7.13E+07
205.292271	7.12E+07
205.3436004	7.01E+07
205.3949426	6.77E+07
205.4462978	6.64E+07
205.4976657	6.39E+07
205.5490465	5.93E+07
205.6004401	5.71E+07
205.6518466	6.33E+07
205.7032659	6.96E+07
205.7546981	6.82E+07
205.8061432	6.49E+07
205.8576011	6.36E+07
205.9090719	6.25E+07
205.9605555	6.42E+07
206.0120521	6.86E+07
206.0635615	7.11E+07
206.1150837	7.06E+07
206.1666189	6.72E+07
206.2181669	6.00E+07
206.2697279	5.61E+07
206.3213017	6.13E+07
206.3728884	6.42E+07
206.4244881	6.26E+07
206.4761006	6.68E+07
206.527726	7.04E+07
206.5793643	6.49E+07
206.6310156	5.75E+07
206.6826797	5.76E+07
206.7343568	6.20E+07
206.7860468	6.56E+07
206.8377497	6.18E+07
206.8894656	5.87E+07
206.9411944	6.40E+07
206.9929361	6.87E+07
207.0446907	6.74E+07
207.0964583	6.65E+07
207.1482389	6.97E+07
207.2000323	6.92E+07
207.2518388	6.47E+07
207.3036582	6.31E+07
207.3554905	6.34E+07
207.4073358	6.68E+07
207.4591941	6.71E+07
207.5110653	6.71E+07
207.5629495	6.75E+07
207.6148467	6.63E+07
207.6667568	6.79E+07
207.7186799	7.07E+07
207.7706161	7.13E+07
207.8225652	6.96E+07
207.8745272	6.69E+07
207.9265023	6.67E+07
207.9784904	6.87E+07
208.0304915	6.88E+07
208.0825055	6.57E+07
208.1345326	6.52E+07
208.1865727	6.70E+07
208.2386258	6.99E+07
208.2906919	7.10E+07
208.342771	7.06E+07
208.3948632	6.84E+07
208.4469684	6.51E+07
208.4990866	6.34E+07
208.5512178	6.39E+07
208.6033621	6.73E+07
208.6555194	6.94E+07
208.7076897	7.06E+07
208.7598731	6.92E+07
208.8120696	6.56E+07
208.864279	6.76E+07
208.9165016	6.90E+07
208.9687372	6.79E+07
209.0209859	6.84E+07
209.0732476	6.67E+07
209.1255224	6.63E+07
209.1778102	6.55E+07
209.2301112	6.55E+07
209.2824252	6.82E+07
209.3347523	6.88E+07
209.3870925	6.33E+07
209.4394457	5.98E+07
209.4918121	6.30E+07
209.5441915	6.26E+07
209.5965841	6.60E+07
209.6489897	6.92E+07
209.7014085	6.55E+07
209.7538403	5.77E+07
209.8062853	5.56E+07
209.8587434	6.40E+07
209.9112146	6.89E+07
209.9636989	6.68E+07
210.0161963	6.45E+07
210.0687069	6.23E+07
210.1212305	6.11E+07
210.1737674	6.38E+07
210.2263173	6.67E+07
210.2788804	6.67E+07
210.3314567	6.35E+07
210.3840461	6.11E+07
210.4366486	6.46E+07
210.4892643	6.79E+07
210.5418931	6.84E+07
210.5945351	6.96E+07
210.6471903	6.94E+07
210.6998586	6.78E+07
210.7525401	6.68E+07
210.8052348	6.01E+07
210.8579426	5.39E+07
210.9106636	5.74E+07
210.9633978	5.93E+07
211.0161452	6.28E+07
211.0689058	6.22E+07
211.1216796	5.79E+07
211.1744665	5.93E+07
211.2272667	6.21E+07
211.2800801	6.28E+07
211.3329066	6.05E+07
211.3857464	5.75E+07
211.4385994	5.86E+07
211.4914656	6.28E+07
211.544345	6.62E+07
211.5972377	6.76E+07
211.6501436	6.92E+07
211.7030627	6.92E+07
211.755995	6.67E+07
211.8089405	6.66E+07
211.8618993	6.54E+07
211.9148714	6.39E+07
211.9678567	6.44E+07
212.0208552	6.68E+07
212.073867	6.93E+07
212.126892	6.86E+07
212.1799303	6.53E+07
212.2329819	6.59E+07
212.2860467	6.58E+07
212.3391248	6.35E+07
212.3922162	6.37E+07
212.4453208	6.36E+07
212.4984387	6.34E+07
212.5515699	6.39E+07
212.6047144	6.23E+07
212.6578722	6.20E+07
212.7110433	6.34E+07
212.7642276	6.34E+07
212.8174253	6.27E+07
212.8706362	6.15E+07
212.9238605	6.21E+07
212.977098	6.40E+07
213.0303489	6.13E+07
213.0836131	5.66E+07
213.1368906	5.65E+07
213.1901814	5.68E+07
213.2434856	5.98E+07
213.2968031	5.86E+07
213.3501339	5.48E+07
213.403478	5.44E+07
213.4568355	4.92E+07
213.5102064	4.42E+07
213.5635905	4.66E+07
213.616988	5.26E+07
213.6703989	5.75E+07
213.7238231	6.18E+07
213.7772607	6.46E+07
213.8307117	6.05E+07
213.884176	5.72E+07
213.9376536	5.69E+07
213.9911447	5.49E+07
214.0446491	5.38E+07
214.0981669	5.82E+07
214.1516981	6.22E+07
214.2052427	6.25E+07
214.2588006	5.97E+07
214.312372	5.95E+07
214.3659567	6.21E+07
214.4195548	6.55E+07
214.4731664	6.64E+07
214.5267913	6.67E+07
214.5804296	6.61E+07
214.6340814	6.25E+07
214.6877466	5.91E+07
214.7414252	6.05E+07
214.7951172	6.13E+07
214.8488226	6.26E+07
214.9025415	6.39E+07
214.9562738	6.28E+07
215.0100195	6.43E+07
215.0637787	6.18E+07
215.1175513	5.42E+07
215.1713374	5.54E+07
215.2251369	6.35E+07
215.2789498	6.40E+07
215.3327762	6.29E+07
215.3866161	6.44E+07
215.4404694	6.38E+07
215.4943362	6.42E+07
215.5482165	6.56E+07
215.6021102	6.47E+07
215.6560174	6.28E+07
215.7099381	6.43E+07
215.7638723	6.60E+07
215.81782	6.49E+07
215.8717811	6.05E+07
215.9257558	5.54E+07
215.9797439	5.37E+07
216.0337455	5.87E+07
216.0877607	6.39E+07
216.1417893	6.05E+07
216.1958314	5.57E+07
216.2498871	5.72E+07
216.3039563	6.03E+07
216.358039	6.25E+07
216.4121352	6.38E+07
216.4662449	6.16E+07
216.5203682	5.89E+07
216.574505	6.01E+07
216.6286553	5.90E+07
216.6828192	5.83E+07
216.7369967	5.61E+07
216.7911876	5.70E+07
216.8453921	5.78E+07
216.8996102	5.76E+07
216.9538418	5.51E+07
217.008087	5.68E+07
217.0623458	5.93E+07
217.1166181	5.76E+07
217.170904	5.50E+07
217.2252034	5.91E+07
217.2795165	6.30E+07
217.3338431	6.09E+07
217.3881833	5.70E+07
217.4425371	5.57E+07
217.4969044	5.42E+07
217.5512854	4.96E+07
217.60568	5.21E+07
217.6600881	5.78E+07
217.7145099	5.68E+07
217.7689453	5.42E+07
217.8233943	5.68E+07
217.8778569	6.16E+07
217.9323331	6.24E+07
217.9868229	5.67E+07
218.0413264	5.39E+07
218.0958435	5.81E+07
218.1503742	6.30E+07
218.2049186	6.50E+07
218.2594766	6.52E+07
218.3140482	6.52E+07
218.3686335	6.26E+07
218.4232324	5.76E+07
218.477845	5.74E+07
218.5324712	5.88E+07
218.5871111	5.95E+07
218.6417647	5.93E+07
218.6964319	5.86E+07
218.7511128	5.48E+07
218.8058073	5.03E+07
218.8605156	5.29E+07
218.9152375	5.92E+07
218.9699731	5.97E+07
219.0247224	6.06E+07
219.0794853	6.19E+07
219.134262	6.15E+07
219.1890524	6.05E+07
219.2438564	5.59E+07
219.2986742	5.39E+07
219.3535057	5.95E+07
219.4083508	6.05E+07
219.4632097	6.14E+07
219.5180823	6.43E+07
219.5729687	6.58E+07
219.6278687	6.44E+07
219.6827825	6.33E+07
219.73771	6.45E+07
219.7926512	6.36E+07
219.8476062	6.25E+07
219.9025749	6.24E+07
219.9575574	6.34E+07
220.0125536	6.48E+07
220.0675635	6.15E+07
220.1225873	5.76E+07
220.1776247	5.61E+07
220.232676	5.72E+07
220.287741	6.28E+07
220.3428197	6.46E+07
220.3979123	6.42E+07
220.4530186	6.30E+07
220.5081387	6.20E+07
220.5632725	5.99E+07
220.6184202	5.72E+07
220.6735816	5.26E+07
220.7287569	5.28E+07
220.7839459	5.95E+07
220.8391487	6.00E+07
220.8943654	5.54E+07
220.9495958	5.53E+07
221.0048401	5.65E+07
221.0600981	5.36E+07
221.11537	5.03E+07
221.1706557	4.87E+07
221.2259552	5.17E+07
221.2812686	5.73E+07
221.3365957	6.01E+07
221.3919367	5.56E+07
221.4472916	4.99E+07
221.5026603	5.13E+07
221.5580428	5.63E+07
221.6134392	5.90E+07
221.6688494	5.55E+07
221.7242735	5.04E+07
221.7797115	5.51E+07
221.8351633	5.70E+07
221.8906289	5.53E+07
221.9461085	5.92E+07
222.0016019	5.78E+07
222.0571092	5.15E+07
222.1126303	5.16E+07
222.1681654	5.62E+07
222.2237143	6.00E+07
222.2792771	5.91E+07
222.3348538	5.38E+07
222.3904444	5.20E+07
222.4460489	5.28E+07
222.5016673	5.10E+07
222.5572997	5.29E+07
222.6129459	5.67E+07
222.668606	5.37E+07
222.7242801	5.31E+07
222.779968	5.12E+07
222.8356699	5.16E+07
222.8913858	5.58E+07
222.9471155	5.72E+07
223.0028592	6.00E+07
223.0586168	6.02E+07
223.1143884	5.95E+07
223.1701739	5.72E+07
223.2259734	5.53E+07
223.2817868	5.70E+07
223.3376142	5.96E+07
223.3934555	6.10E+07
223.4493108	5.96E+07
223.50518	5.98E+07
223.5610633	6.16E+07
223.6169605	6.22E+07
223.6728716	6.24E+07
223.7287968	6.04E+07
223.7847359	5.87E+07
223.8406891	5.76E+07
223.8966562	5.78E+07
223.9526373	5.83E+07
224.0086324	5.97E+07
224.0646415	6.03E+07
224.1206646	5.89E+07
224.1767017	5.54E+07
224.2327528	4.95E+07
224.288818	4.97E+07
224.3448971	5.45E+07
224.4009903	5.63E+07
224.4570975	5.21E+07
224.5132187	4.98E+07
224.569354	5.16E+07
224.6255033	5.57E+07
224.6816666	5.90E+07
224.737844	5.62E+07
224.7940355	5.27E+07
224.8502409	5.27E+07
224.9064605	5.20E+07
224.962694	4.97E+07
225.0189417	4.97E+07
225.0752034	5.12E+07
225.1314792	5.34E+07
225.187769	5.33E+07
225.244073	5.42E+07
225.300391	5.78E+07
225.356723	5.46E+07
225.4130692	4.89E+07
225.4694295	4.82E+07
225.5258038	5.07E+07
225.5821923	4.96E+07
225.6385948	4.55E+07
225.6950114	4.73E+07
225.7514422	5.37E+07
225.8078871	5.46E+07
225.864346	5.27E+07
225.9208191	5.76E+07
225.9773063	5.77E+07
226.0338077	5.07E+07
226.0903231	4.81E+07
226.1468527	5.24E+07
226.2033964	5.71E+07
226.2599543	5.90E+07
226.3165263	5.61E+07
226.3731124	5.51E+07
226.4297127	5.70E+07
226.4863272	5.32E+07
226.5429558	5.08E+07
226.5995986	5.28E+07
226.6562555	5.13E+07
226.7129266	5.16E+07
226.7696118	5.37E+07
226.8263113	5.26E+07
226.8830249	5.13E+07
226.9397527	5.03E+07
226.9964946	5.46E+07
227.0532508	5.70E+07
227.1100211	5.74E+07
227.1668057	6.10E+07
227.2236044	5.90E+07
227.2804174	5.63E+07
227.3372445	5.89E+07
227.3940859	6.00E+07
227.4509415	5.77E+07
227.5078113	5.54E+07
227.5646953	5.57E+07
227.6215935	5.40E+07
227.6785059	5.02E+07
227.7354326	4.97E+07
227.7923735	5.17E+07
227.8493287	5.45E+07
227.9062981	5.41E+07
227.9632817	5.46E+07
228.0202796	5.46E+07
228.0772918	5.33E+07
228.1343182	5.77E+07
228.1913588	6.11E+07
228.2484137	6.13E+07
228.3054829	5.96E+07
228.3625664	5.53E+07
228.4196641	5.07E+07
228.4767761	5.23E+07
228.5339024	5.86E+07
228.5910429	6.09E+07
228.6481978	5.87E+07
228.7053669	5.69E+07
228.7625503	5.49E+07
228.8197481	5.49E+07
228.8769601	5.91E+07
228.9341864	6.03E+07
228.9914271	6.01E+07
229.048682	6.09E+07
229.1059513	6.15E+07
229.1632349	6.09E+07
229.2205328	5.90E+07
229.277845	5.62E+07
229.3351716	5.41E+07
229.3925125	5.32E+07
229.4498678	5.25E+07
229.5072373	5.42E+07
229.5646213	5.84E+07
229.6220195	5.99E+07
229.6794322	5.33E+07
229.7368591	4.39E+07
229.7943005	4.38E+07
229.8517562	4.64E+07
229.9092262	4.62E+07
229.9667107	5.03E+07
230.0242095	5.11E+07
230.0817227	5.07E+07
230.1392502	5.40E+07
230.1967922	5.60E+07
230.2543485	5.74E+07
230.3119192	5.53E+07
230.3695044	4.97E+07
230.4271039	4.98E+07
230.4847178	5.39E+07
230.5423461	5.32E+07
230.5999888	5.31E+07
230.657646	5.66E+07
230.7153176	5.76E+07
230.7730035	5.36E+07
230.8307039	5.02E+07
230.8884188	5.21E+07
230.946148	5.46E+07
231.0038917	5.81E+07
231.0616499	6.00E+07
231.1194224	5.74E+07
231.1772095	5.10E+07
231.2350109	4.72E+07
231.2928269	4.54E+07
231.3506572	4.54E+07
231.4085021	4.64E+07
231.4663614	4.85E+07
231.5242351	5.13E+07
231.5821234	5.31E+07
231.6400261	5.36E+07
231.6979433	5.48E+07
231.7558749	5.54E+07
231.8138211	5.32E+07
231.8717817	5.07E+07
231.9297569	4.93E+07
231.9877465	5.23E+07
232.0457506	5.09E+07
232.1037693	5.13E+07
232.1618024	5.40E+07
232.2198501	5.30E+07
232.2779122	5.38E+07
232.3359889	5.69E+07
232.3940801	5.87E+07
232.4521858	5.70E+07
232.5103061	5.33E+07
232.5684409	4.91E+07
232.6265902	4.48E+07
232.684754	4.45E+07
232.7429324	4.74E+07
232.8011254	4.68E+07
232.8593329	4.83E+07
232.9175549	5.47E+07
232.9757915	5.56E+07
233.0340427	5.33E+07
233.0923085	5.18E+07
233.1505888	4.95E+07
233.2088836	4.77E+07
233.2671931	4.97E+07
233.3255171	4.66E+07
233.3838557	4.65E+07
233.4422089	4.74E+07
233.5005767	4.56E+07
233.5589591	5.05E+07
233.6173561	5.62E+07
233.6757677	5.43E+07
233.7341938	4.91E+07
233.7926346	4.68E+07
233.85109	4.43E+07
233.9095601	4.76E+07
233.9680447	5.28E+07
234.026544	5.22E+07
234.0850579	5.00E+07
234.1435864	4.78E+07
234.2021295	4.96E+07
234.2606873	5.18E+07
234.3192598	5.18E+07
234.3778469	4.48E+07
234.4364486	3.44E+07
234.495065	3.53E+07
234.553696	4.02E+07
234.6123417	4.24E+07
234.6710021	4.82E+07
234.7296771	5.02E+07
234.7883668	4.89E+07
234.8470711	4.12E+07
234.9057902	3.89E+07
234.9645239	5.00E+07
235.0232723	5.66E+07
235.0820354	5.47E+07
235.1408132	5.22E+07
235.1996057	5.12E+07
235.2584129	5.26E+07
235.3172348	5.47E+07
235.3760714	5.36E+07
235.4349227	4.95E+07
235.4937888	4.77E+07
235.5526695	4.46E+07
235.611565	4.63E+07
235.6704752	5.07E+07
235.7294001	5.07E+07
235.7883398	5.27E+07
235.8472942	5.58E+07
235.9062633	5.39E+07
235.9652472	4.66E+07
236.0242458	3.89E+07
236.0832592	3.42E+07
236.1422873	4.03E+07
236.2013302	4.63E+07
236.2603879	4.69E+07
236.3194603	5.19E+07
236.3785475	5.11E+07
236.4376494	4.50E+07
236.4967662	4.48E+07
236.5558977	4.43E+07
236.615044	4.73E+07
236.6742051	4.81E+07
236.733381	4.45E+07
236.7925717	4.75E+07
236.8517772	5.26E+07
236.9109975	4.98E+07
236.9702326	4.82E+07
237.0294825	4.73E+07
237.0887472	4.54E+07
237.1480267	4.91E+07
237.2073211	5.41E+07
237.2666303	5.24E+07
237.3259543	4.86E+07
237.3852931	4.61E+07
237.4446468	4.50E+07
237.5040153	4.74E+07
237.5633987	4.52E+07
237.6227969	4.54E+07
237.68221	5.03E+07
237.7416379	5.42E+07
237.8010807	5.72E+07
237.8605383	5.40E+07
237.9200108	4.42E+07
237.9794982	3.82E+07
238.0390005	4.47E+07
238.0985176	4.77E+07
238.1580496	4.26E+07
238.2175965	3.61E+07
238.2771583	2.72E+07
238.336735	2.86E+07
238.3963265	3.60E+07
238.455933	4.59E+07
238.5155544	4.83E+07
238.5751907	5.10E+07
238.6348419	5.50E+07
238.694508	5.19E+07
238.754189	4.82E+07
238.8138849	4.55E+07
238.8735958	3.95E+07
238.9333216	3.53E+07
238.9930624	4.14E+07
239.052818	4.50E+07
239.1125887	4.59E+07
239.1723742	4.75E+07
239.2321747	4.87E+07
239.2919902	5.22E+07
239.3518206	5.44E+07
239.411666	5.43E+07
239.4715263	4.89E+07
239.5314016	4.06E+07
239.5912919	3.32E+07
239.6511971	3.45E+07
239.7111174	4.57E+07
239.7710526	5.12E+07
239.8310028	5.26E+07
239.890968	5.16E+07
239.9509481	4.43E+07
240.0109433	3.79E+07
240.0709535	4.15E+07
240.1309787	4.88E+07
240.1910189	5.10E+07
240.2510741	4.78E+07
240.3111443	4.53E+07
240.3712295	5.02E+07
240.4313298	5.02E+07
240.4914451	3.95E+07
240.5515754	3.30E+07
240.6117207	3.96E+07
240.6718811	4.34E+07
240.7320566	3.97E+07
240.792247	4.17E+07
240.8524526	4.65E+07
240.9126731	4.92E+07
240.9729088	5.04E+07
241.0331595	4.70E+07
241.0934252	3.70E+07
241.1537061	3.30E+07
241.214002	4.14E+07
241.274313	5.02E+07
241.334639	5.06E+07
241.3949802	4.43E+07
241.4553364	4.42E+07
241.5157077	4.85E+07
241.5760941	5.03E+07
241.6364956	4.80E+07
241.6969122	4.45E+07
241.757344	4.69E+07
241.8177908	4.80E+07
241.8782527	4.66E+07
241.9387298	4.95E+07
241.999222	5.23E+07
242.0597293	5.21E+07
242.1202517	5.41E+07
242.1807893	5.69E+07
242.241342	5.64E+07
242.3019099	5.28E+07
242.3624928	4.80E+07
242.423091	4.47E+07
242.4837043	4.04E+07
242.5443327	4.27E+07
242.6049763	4.80E+07
242.6656351	5.06E+07
242.726309	5.31E+07
242.7869981	5.05E+07
242.8477024	4.66E+07
242.9084218	4.17E+07
242.9691565	3.90E+07
243.0299063	4.10E+07
243.0906713	4.57E+07
243.1514515	5.06E+07
243.2122469	5.32E+07
243.2730575	5.04E+07
243.3338833	4.42E+07
243.3947243	4.42E+07
243.4555806	4.56E+07
243.516452	4.11E+07
243.5773387	4.05E+07
243.6382406	4.75E+07
243.6991577	4.70E+07
243.76009	4.19E+07
243.8210376	4.21E+07
243.8820004	4.83E+07
243.9429785	5.17E+07
244.0039718	4.93E+07
244.0649803	4.89E+07
244.1260042	5.13E+07
244.1870432	5.34E+07
244.2480976	5.41E+07
244.3091672	5.41E+07
244.370252	5.43E+07
244.4313522	5.19E+07
244.4924676	4.74E+07
244.5535983	4.55E+07
244.6147443	4.34E+07
244.6759055	4.13E+07
244.7370821	4.47E+07
244.7982739	4.66E+07
244.8594811	4.94E+07
244.9207036	5.34E+07
244.9819413	4.98E+07
245.0431944	4.26E+07
245.1044628	4.20E+07
245.1657465	4.46E+07
245.2270456	4.78E+07
245.2883599	5.13E+07
245.3496896	4.96E+07
245.4110346	4.63E+07
245.472395	4.41E+07
245.5337707	4.83E+07
245.5951618	5.21E+07
245.6565682	5.15E+07
245.7179899	5.09E+07
245.7794271	4.99E+07
245.8408795	5.03E+07
245.9023474	4.98E+07
245.9638306	4.51E+07
246.0253292	4.77E+07
246.0868431	5.02E+07
246.1483725	4.87E+07
246.2099172	4.62E+07
246.2714773	4.47E+07
246.3330528	4.67E+07
246.3946437	4.69E+07
246.45625	4.47E+07
246.5178717	4.60E+07
246.5795088	4.65E+07
246.6411613	4.63E+07
246.7028293	4.34E+07
246.7645126	4.43E+07
246.8262114	4.96E+07
246.8879256	4.83E+07
246.9496553	4.75E+07
247.0114003	4.62E+07
247.0731608	4.50E+07
247.1349368	4.41E+07
247.1967282	4.61E+07
247.258535	4.59E+07
247.3203573	4.14E+07
247.3821951	4.12E+07
247.4440483	4.78E+07
247.505917	4.87E+07
247.5678011	4.66E+07
247.6297008	4.94E+07
247.6916159	4.99E+07
247.7535464	4.82E+07
247.8154925	4.66E+07
247.8774541	4.24E+07
247.9394311	3.99E+07
248.0014237	4.20E+07
248.0634317	4.52E+07
248.1254553	4.93E+07
248.1874943	5.02E+07
248.2495489	4.81E+07
248.311619	4.40E+07
248.3737046	4.24E+07
248.4358057	4.28E+07
248.4979223	4.25E+07
248.5600545	4.58E+07
248.6222023	4.98E+07
248.6843655	4.90E+07
248.7465443	4.95E+07
248.8087387	5.23E+07
248.8709486	5.07E+07
248.933174	5.00E+07
248.995415	4.73E+07
249.0576716	4.36E+07
249.1199437	4.05E+07
249.1822314	3.83E+07
249.2445347	4.46E+07
249.3068536	4.78E+07
249.369188	4.43E+07
249.4315381	4.37E+07
249.4939037	4.73E+07
249.5562849	5.16E+07
249.6186817	5.28E+07
249.6810941	5.32E+07
249.7435221	5.26E+07
249.8059657	4.80E+07
249.868425	4.52E+07
249.9308998	4.53E+07
249.9933903	4.87E+07
250.0558964	5.50E+07
250.1184181	5.41E+07
250.1809555	5.02E+07
250.2435085	5.16E+07
250.3060771	5.21E+07
250.3686614	4.89E+07
250.4312613	4.57E+07
250.4938769	4.98E+07
250.5565081	5.24E+07
250.619155	4.94E+07
250.6818176	4.56E+07
250.7444958	4.38E+07
250.8071897	4.58E+07
250.8698993	4.90E+07
250.9326245	5.15E+07
250.9953655	5.06E+07
251.0581221	4.90E+07
251.1208944	4.72E+07
251.1836824	4.41E+07
251.2464861	4.26E+07
251.3093055	4.44E+07
251.3721407	4.80E+07
251.4349915	4.95E+07
251.497858	4.75E+07
251.5607403	4.69E+07
251.6236383	4.89E+07
251.686552	4.78E+07
251.7494814	4.64E+07
251.8124266	4.64E+07
251.8753875	4.86E+07
251.9383642	4.77E+07
252.0013566	4.51E+07
252.0643647	4.74E+07
252.1273886	4.62E+07
252.1904283	4.41E+07
252.2534837	4.44E+07
252.3165549	4.55E+07
252.3796419	4.72E+07
252.4427446	4.84E+07
252.5058631	4.62E+07
252.5689974	4.17E+07
252.6321475	3.69E+07
252.6953134	3.73E+07
252.758495	4.00E+07
252.8216925	4.18E+07
252.8849057	4.44E+07
252.9481348	4.14E+07
253.0113797	3.70E+07
253.0746404	3.86E+07
253.1379169	4.46E+07
253.2012092	4.81E+07
253.2645174	5.13E+07
253.3278413	5.33E+07
253.3911812	5.11E+07
253.4545368	4.59E+07
253.5179083	4.38E+07
253.5812956	4.46E+07
253.6446988	4.33E+07
253.7081179	4.21E+07
253.7715528	4.11E+07
253.8350035	4.29E+07
253.8984701	3.55E+07
253.9619526	3.06E+07
254.025451	3.95E+07
254.0889652	4.38E+07
254.1524953	4.22E+07
254.2160413	4.35E+07
254.2796032	4.33E+07
254.343181	4.28E+07
254.4067747	4.39E+07
254.4703843	4.78E+07
254.5340098	4.63E+07
254.5976512	4.05E+07
254.6613085	4.15E+07
254.7249817	4.53E+07
254.7886708	4.64E+07
254.8523759	4.36E+07
254.9160969	3.61E+07
254.9798338	3.14E+07
255.0435867	3.34E+07
255.1073555	3.79E+07
255.1711402	4.08E+07
255.2349409	4.61E+07
255.2987576	5.16E+07
255.3625902	5.17E+07
255.4264388	5.00E+07
255.4903033	5.07E+07
255.5541838	4.84E+07
255.6180802	4.57E+07
255.6819927	4.60E+07
255.7459211	4.45E+07
255.8098655	4.35E+07
255.8738259	4.83E+07
255.9378023	4.96E+07
256.0017947	4.50E+07
256.0658031	4.07E+07
256.1298275	4.40E+07
256.1938679	4.88E+07
256.2579243	4.49E+07
256.3219967	4.03E+07
256.3860851	4.01E+07
256.4501896	4.13E+07
256.5143101	4.84E+07
256.5784466	5.23E+07
256.6425992	5.05E+07
256.7067678	4.48E+07
256.7709525	4.49E+07
256.8351532	5.00E+07
256.8993699	4.96E+07
256.9636027	4.92E+07
257.0278516	5.11E+07
257.0921165	5.12E+07
257.1563975	4.82E+07
257.2206946	4.76E+07
257.2850077	5.03E+07
257.349337	4.95E+07
257.4136823	4.69E+07
257.4780437	4.69E+07
257.5424212	4.88E+07
257.6068148	5.05E+07
257.6712245	4.76E+07
257.7356503	4.61E+07
257.8000922	4.67E+07
257.8645502	4.64E+07
257.9290243	4.77E+07
257.9935146	4.85E+07
258.0580209	5.02E+07
258.1225434	5.13E+07
258.1870821	5.24E+07
258.2516369	5.03E+07
258.3162078	4.46E+07
258.3807948	4.52E+07
258.445398	4.97E+07
258.5100174	5.10E+07
258.5746529	4.83E+07
258.6393046	4.13E+07
258.7039724	4.37E+07
258.7686565	5.01E+07
258.8333566	4.91E+07
258.898073	4.75E+07
258.9628056	4.96E+07
259.0275543	5.11E+07
259.0923192	4.92E+07
259.1571003	4.73E+07
259.2218976	4.70E+07
259.2867111	4.91E+07
259.3515409	4.89E+07
259.4163868	4.70E+07
259.4812489	4.76E+07
259.5461273	4.86E+07
259.6110219	4.97E+07
259.6759327	5.26E+07
259.7408597	5.38E+07
259.805803	5.14E+07
259.8707625	4.24E+07
259.9357382	3.38E+07
260.0007302	3.14E+07
260.0657384	3.85E+07
260.1307629	4.83E+07
260.1958037	5.28E+07
260.2608607	5.39E+07
260.325934	5.36E+07
260.3910236	5.25E+07
260.4561294	5.10E+07
